date_obs_elab,resultat_obs_elab,grandeur_hydro_elab,libelle_qualification,specific_discharge
2020-03-30,0.292,QmnJ,Bonne,0.018838709677419355
2020-03-31,0.283,QmnJ,Bonne,0.01825806451612903
2020-04-01,0.267,QmnJ,Bonne,0.017225806451612903
2020-04-02,0.263,QmnJ,Bonne,0.016967741935483872
2020-04-03,0.259,QmnJ,Bonne,0.016709677419354838
2020-04-04,0.251,QmnJ,Bonne,0.016193548387096773
2020-04-05,0.245,QmnJ,Bonne,0.015806451612903224
2020-04-06,0.238,QmnJ,Bonne,0.015354838709677418
2020-04-07,0.253,QmnJ,Bonne,0.016322580645161292
2020-04-08,0.231,QmnJ,Bonne,0.014903225806451613
2020-04-09,0.221,QmnJ,Bonne,0.014258064516129033
2020-04-10,0.211,QmnJ,Bonne,0.01361290322580645
2020-04-11,0.203,QmnJ,Bonne,0.013096774193548388
2020-04-12,0.198,QmnJ,Bonne,0.012774193548387098
2020-04-13,0.196,QmnJ,Bonne,0.01264516129032258
2020-04-14,0.189,QmnJ,Bonne,0.012193548387096775
2020-04-15,0.183,QmnJ,Bonne,0.011806451612903225
2020-04-16,0.179,QmnJ,Bonne,0.011548387096774193
2020-04-17,0.239,QmnJ,Bonne,0.015419354838709676
2020-04-18,0.186,QmnJ,Bonne,0.012
2020-04-19,0.177,QmnJ,Bonne,0.011419354838709676
2020-04-20,0.441,QmnJ,Bonne,0.028451612903225808
2020-04-21,0.244,QmnJ,Bonne,0.015741935483870966
2020-04-22,0.194,QmnJ,Bonne,0.012516129032258065
2020-04-23,0.18,QmnJ,Bonne,0.01161290322580645
2020-04-24,0.174,QmnJ,Bonne,0.011225806451612903
2020-04-25,0.169,QmnJ,Bonne,0.010903225806451613
2020-04-26,0.162,QmnJ,Bonne,0.010451612903225807
2020-04-27,0.164,QmnJ,Bonne,0.010580645161290323
2020-04-28,0.166,QmnJ,Bonne,0.01070967741935484
2020-04-29,0.275,QmnJ,Bonne,0.017741935483870968
2020-04-30,0.233,QmnJ,Bonne,0.01503225806451613
2020-05-01,0.18,QmnJ,Bonne,0.01161290322580645
2020-05-02,0.17,QmnJ,Bonne,0.010967741935483872
2020-05-03,0.168,QmnJ,Bonne,0.010838709677419355
2020-05-04,0.169,QmnJ,Bonne,0.010903225806451613
2020-05-05,0.227,QmnJ,Bonne,0.01464516129032258
2020-05-06,0.157,QmnJ,Bonne,0.010129032258064516
2020-05-07,0.145,QmnJ,Bonne,0.009354838709677418
2020-05-08,0.136,QmnJ,Bonne,0.008774193548387097
2020-05-09,0.138,QmnJ,Bonne,0.008903225806451613
2020-05-10,0.138,QmnJ,Bonne,0.008903225806451613
2020-05-11,0.128,QmnJ,Bonne,0.008258064516129033
2020-05-12,0.123,QmnJ,Bonne,0.007935483870967742
2020-05-13,0.119,QmnJ,Bonne,0.007677419354838709
2020-05-14,0.12,QmnJ,Bonne,0.007741935483870968
2020-05-15,0.118,QmnJ,Bonne,0.0076129032258064515
2020-05-16,0.115,QmnJ,Bonne,0.007419354838709678
2020-05-17,0.113,QmnJ,Bonne,0.007290322580645161
2020-05-18,0.11,QmnJ,Bonne,0.0070967741935483875
2020-05-19,0.107,QmnJ,Bonne,0.006903225806451613
2020-05-20,0.103,QmnJ,Bonne,0.00664516129032258
2020-05-21,0.1,QmnJ,Bonne,0.0064516129032258064
2020-05-22,0.099,QmnJ,Bonne,0.006387096774193549
2020-05-23,0.098,QmnJ,Bonne,0.00632258064516129
2020-05-24,0.097,QmnJ,Bonne,0.0062580645161290326
2020-05-25,0.093,QmnJ,Bonne,0.006
2020-05-26,0.089,QmnJ,Bonne,0.005741935483870968
2020-05-27,0.087,QmnJ,Bonne,0.0056129032258064515
2020-05-28,0.084,QmnJ,Bonne,0.005419354838709678
2020-05-29,0.08,QmnJ,Bonne,0.005161290322580645
2020-05-30,0.078,QmnJ,Bonne,0.005032258064516129
2020-05-31,0.076,QmnJ,Bonne,0.004903225806451613
2020-06-01,0.074,QmnJ,Bonne,0.0047741935483870965
2020-06-02,0.072,QmnJ,Bonne,0.00464516129032258
2020-06-03,0.073,QmnJ,Bonne,0.004709677419354839
2020-06-04,0.079,QmnJ,Bonne,0.0050967741935483875
2020-06-05,0.076,QmnJ,Bonne,0.004903225806451613
2020-06-06,0.075,QmnJ,Bonne,0.004838709677419355
2020-06-07,0.075,QmnJ,Bonne,0.004838709677419355
2020-06-08,0.078,QmnJ,Bonne,0.005032258064516129
2020-06-09,0.075,QmnJ,Bonne,0.004838709677419355
2020-06-10,0.08,QmnJ,Bonne,0.005161290322580645
2020-06-11,0.248,QmnJ,Bonne,0.016
2020-06-12,0.148,QmnJ,Bonne,0.009548387096774193
2020-06-13,0.117,QmnJ,Bonne,0.007548387096774194
2020-06-14,0.143,QmnJ,Bonne,0.009225806451612903
2020-06-15,0.104,QmnJ,Bonne,0.006709677419354838
2020-06-16,0.158,QmnJ,Bonne,0.010193548387096775
2020-06-17,0.188,QmnJ,Bonne,0.012129032258064516
2020-06-18,0.149,QmnJ,Bonne,0.00961290322580645
2020-06-19,0.126,QmnJ,Bonne,0.008129032258064516
2020-06-20,0.106,QmnJ,Bonne,0.006838709677419354
2020-06-21,0.116,QmnJ,Bonne,0.007483870967741936
2020-06-22,0.096,QmnJ,Bonne,0.006193548387096774
2020-06-23,0.088,QmnJ,Bonne,0.005677419354838709
2020-06-24,0.08,QmnJ,Bonne,0.005161290322580645
2020-06-25,0.078,QmnJ,Bonne,0.005032258064516129
2020-06-26,0.084,QmnJ,Bonne,0.005419354838709678
2020-06-27,0.103,QmnJ,Bonne,0.00664516129032258
2020-06-28,0.087,QmnJ,Bonne,0.0056129032258064515
2020-06-29,0.081,QmnJ,Bonne,0.005225806451612904
2020-06-30,0.087,QmnJ,Bonne,0.0056129032258064515
2020-07-01,0.091,QmnJ,Bonne,0.005870967741935484
2020-07-02,0.082,QmnJ,Bonne,0.005290322580645161
2020-07-03,0.076,QmnJ,Bonne,0.004903225806451613
2020-07-04,0.083,QmnJ,Bonne,0.00535483870967742
2020-07-05,0.081,QmnJ,Bonne,0.005225806451612904
2020-07-06,0.072,QmnJ,Bonne,0.00464516129032258
2020-07-07,0.067,QmnJ,Bonne,0.00432258064516129
2020-07-08,0.063,QmnJ,Bonne,0.004064516129032258
2020-07-09,0.063,QmnJ,Bonne,0.004064516129032258
2020-07-10,0.061,QmnJ,Bonne,0.0039354838709677415
2020-07-11,0.057,QmnJ,Bonne,0.00367741935483871
2020-07-12,0.054,QmnJ,Bonne,0.0034838709677419357
2020-07-13,0.052,QmnJ,Bonne,0.003354838709677419
2020-07-14,0.056,QmnJ,Bonne,0.003612903225806452
2020-07-15,0.054,QmnJ,Bonne,0.0034838709677419357
2020-07-16,0.051,QmnJ,Bonne,0.003290322580645161
2020-07-17,0.051,QmnJ,Bonne,0.003290322580645161
2020-07-18,0.048,QmnJ,Bonne,0.003096774193548387
2020-07-19,0.045,QmnJ,Bonne,0.0029032258064516127
2020-07-20,0.043,QmnJ,Bonne,0.0027741935483870965
2020-07-21,0.04,QmnJ,Bonne,0.0025806451612903226
2020-07-22,0.039,QmnJ,Bonne,0.0025161290322580645
2020-07-23,0.038,QmnJ,Bonne,0.0024516129032258064
2020-07-24,0.041,QmnJ,Bonne,0.0026451612903225807
2020-07-25,0.052,QmnJ,Bonne,0.003354838709677419
2020-07-26,0.053,QmnJ,Bonne,0.003419354838709677
2020-07-27,0.05,QmnJ,Bonne,0.0032258064516129032
2020-07-28,0.047,QmnJ,Bonne,0.003032258064516129
2020-07-29,0.043,QmnJ,Bonne,0.0027741935483870965
2020-07-30,0.04,QmnJ,Bonne,0.0025806451612903226
2020-07-31,0.039,QmnJ,Bonne,0.0025161290322580645
2020-08-01,0.038,QmnJ,Bonne,0.0024516129032258064
2020-08-02,0.038,QmnJ,Bonne,0.0024516129032258064
2020-08-03,0.036,QmnJ,Bonne,0.00232258064516129
2020-08-04,0.035,QmnJ,Bonne,0.0022580645161290325
2020-08-05,0.035,QmnJ,Bonne,0.0022580645161290325
2020-08-06,0.034,QmnJ,Bonne,0.0021935483870967744
2020-08-07,0.031,QmnJ,Bonne,0.002
2020-08-08,0.029,QmnJ,Bonne,0.001870967741935484
2020-08-09,0.029,QmnJ,Bonne,0.001870967741935484
2020-08-10,0.029,QmnJ,Bonne,0.001870967741935484
2020-08-11,0.028,QmnJ,Bonne,0.001806451612903226
2020-08-12,0.031,QmnJ,Bonne,0.002
2020-08-13,0.033,QmnJ,Bonne,0.0021290322580645163
2020-08-14,0.032,QmnJ,Bonne,0.002064516129032258
2020-08-15,0.042,QmnJ,Bonne,0.002709677419354839
2020-08-16,0.097,QmnJ,Bonne,0.0062580645161290326
2020-08-17,0.052,QmnJ,Bonne,0.003354838709677419
2020-08-18,0.07,QmnJ,Bonne,0.004516129032258065
2020-08-19,0.183,QmnJ,Bonne,0.011806451612903225
2020-08-20,0.113,QmnJ,Bonne,0.007290322580645161
2020-08-21,0.061,QmnJ,Bonne,0.0039354838709677415
2020-08-22,0.057,QmnJ,Bonne,0.00367741935483871
2020-08-23,0.051,QmnJ,Bonne,0.003290322580645161
2020-08-24,0.048,QmnJ,Bonne,0.003096774193548387
2020-08-25,0.052,QmnJ,Bonne,0.003354838709677419
2020-08-26,0.045,QmnJ,Bonne,0.0029032258064516127
2020-08-27,0.055,QmnJ,Bonne,0.0035483870967741938
2020-08-28,0.096,QmnJ,Bonne,0.006193548387096774
2020-08-29,0.07,QmnJ,Bonne,0.004516129032258065
2020-08-30,0.056,QmnJ,Bonne,0.003612903225806452
2020-08-31,0.051,QmnJ,Bonne,0.003290322580645161
2020-09-01,0.048,QmnJ,Bonne,0.003096774193548387
2020-09-02,0.044,QmnJ,Bonne,0.0028387096774193546
2020-09-03,0.042,QmnJ,Bonne,0.002709677419354839
2020-09-04,0.043,QmnJ,Bonne,0.0027741935483870965
2020-09-05,0.043,QmnJ,Bonne,0.0027741935483870965
2020-09-06,0.04,QmnJ,Bonne,0.0025806451612903226
2020-09-07,0.041,QmnJ,Bonne,0.0026451612903225807
2020-09-08,0.039,QmnJ,Bonne,0.0025161290322580645
2020-09-09,0.037,QmnJ,Bonne,0.0023870967741935483
2020-09-10,0.037,QmnJ,Bonne,0.0023870967741935483
2020-09-11,0.036,QmnJ,Bonne,0.00232258064516129
2020-09-12,0.035,QmnJ,Bonne,0.0022580645161290325
2020-09-13,0.033,QmnJ,Bonne,0.0021290322580645163
2020-09-14,0.032,QmnJ,Bonne,0.002064516129032258
2020-09-15,0.031,QmnJ,Bonne,0.002
2020-09-16,0.03,QmnJ,Bonne,0.001935483870967742
2020-09-17,0.029,QmnJ,Bonne,0.001870967741935484
2020-09-18,0.028,QmnJ,Bonne,0.001806451612903226
2020-09-19,0.077,QmnJ,Bonne,0.004967741935483871
2020-09-20,0.051,QmnJ,Bonne,0.003290322580645161
2020-09-21,0.047,QmnJ,Bonne,0.003032258064516129
2020-09-22,0.045,QmnJ,Bonne,0.0029032258064516127
2020-09-23,0.05,QmnJ,Bonne,0.0032258064516129032
2020-09-24,0.055,QmnJ,Bonne,0.0035483870967741938
2020-09-25,0.056,QmnJ,Bonne,0.003612903225806452
2020-09-26,0.045,QmnJ,Bonne,0.0029032258064516127
2020-09-27,0.041,QmnJ,Bonne,0.0026451612903225807
2020-09-28,0.042,QmnJ,Bonne,0.002709677419354839
2020-09-29,0.042,QmnJ,Bonne,0.002709677419354839
2020-09-30,0.129,QmnJ,Bonne,0.00832258064516129
2020-10-01,0.182,QmnJ,Bonne,0.011741935483870968
2020-10-02,0.487,QmnJ,Bonne,0.031419354838709675
2020-10-03,0.356,QmnJ,Bonne,0.02296774193548387
2020-10-04,0.183,QmnJ,Bonne,0.011806451612903225
2020-10-05,0.129,QmnJ,Bonne,0.00832258064516129
2020-10-06,0.119,QmnJ,Bonne,0.007677419354838709
2020-10-07,0.102,QmnJ,Bonne,0.006580645161290322
2020-10-08,0.108,QmnJ,Bonne,0.006967741935483871
2020-10-09,0.115,QmnJ,Bonne,0.007419354838709678
2020-10-10,0.091,QmnJ,Bonne,0.005870967741935484
2020-10-11,0.08,QmnJ,Bonne,0.005161290322580645
2020-10-12,0.081,QmnJ,Bonne,0.005225806451612904
2020-10-13,0.083,QmnJ,Bonne,0.00535483870967742
2020-10-14,0.08,QmnJ,Bonne,0.005161290322580645
2020-10-15,0.071,QmnJ,Bonne,0.004580645161290322
2020-10-16,0.07,QmnJ,Bonne,0.004516129032258065
2020-10-17,0.07,QmnJ,Bonne,0.004516129032258065
2020-10-18,0.07,QmnJ,Bonne,0.004516129032258065
2020-10-19,0.069,QmnJ,Bonne,0.004451612903225806
2020-10-20,0.07,QmnJ,Bonne,0.004516129032258065
2020-10-21,0.252,QmnJ,Bonne,0.01625806451612903
2020-10-22,0.12,QmnJ,Bonne,0.007741935483870968
2020-10-23,0.104,QmnJ,Bonne,0.006709677419354838
2020-10-24,0.264,QmnJ,Bonne,0.01703225806451613
2020-10-25,0.312,QmnJ,Bonne,0.020129032258064516
2020-10-26,0.172,QmnJ,Bonne,0.011096774193548386
2020-10-27,0.232,QmnJ,Bonne,0.014967741935483872
2020-10-28,0.189,QmnJ,Bonne,0.012193548387096775
2020-10-29,0.173,QmnJ,Bonne,0.011161290322580644
2020-10-30,0.168,QmnJ,Bonne,0.010838709677419355
2020-10-31,0.191,QmnJ,Bonne,0.01232258064516129
2020-11-01,0.385,QmnJ,Bonne,0.024838709677419354
2020-11-02,0.5,QmnJ,Bonne,0.03225806451612903
2020-11-03,0.309,QmnJ,Bonne,0.019935483870967743
2020-11-04,0.289,QmnJ,Bonne,0.01864516129032258
2020-11-05,0.279,QmnJ,Bonne,0.018000000000000002
2020-11-06,0.268,QmnJ,Bonne,0.01729032258064516
2020-11-07,0.258,QmnJ,Bonne,0.01664516129032258
2020-11-08,0.249,QmnJ,Bonne,0.016064516129032258
2020-11-09,0.246,QmnJ,Bonne,0.015870967741935485
2020-11-10,0.231,QmnJ,Bonne,0.014903225806451613
2020-11-11,0.251,QmnJ,Bonne,0.016193548387096773
2020-11-12,0.253,QmnJ,Bonne,0.016322580645161292
2020-11-13,0.293,QmnJ,Bonne,0.018903225806451613
2020-11-14,0.242,QmnJ,Bonne,0.01561290322580645
2020-11-15,0.488,QmnJ,Bonne,0.03148387096774193
2020-11-16,0.278,QmnJ,Bonne,0.017935483870967744
2020-11-17,0.257,QmnJ,Bonne,0.016580645161290323
2020-11-18,0.269,QmnJ,Bonne,0.017354838709677422
2020-11-19,0.258,QmnJ,Bonne,0.01664516129032258
2020-11-20,0.251,QmnJ,Bonne,0.016193548387096773
2020-11-21,0.25,QmnJ,Bonne,0.016129032258064516
2020-11-22,0.245,QmnJ,Bonne,0.015806451612903224
2020-11-23,0.239,QmnJ,Bonne,0.015419354838709676
2020-11-24,0.233,QmnJ,Bonne,0.01503225806451613
2020-11-25,0.227,QmnJ,Bonne,0.01464516129032258
2020-11-26,0.221,QmnJ,Bonne,0.014258064516129033
2020-11-27,0.216,QmnJ,Bonne,0.013935483870967743
2020-11-28,0.21,QmnJ,Bonne,0.013548387096774193
2020-11-29,0.205,QmnJ,Bonne,0.013225806451612903
2020-11-30,0.199,QmnJ,Bonne,0.012838709677419355
2020-12-01,0.194,QmnJ,Bonne,0.012516129032258065
2020-12-02,0.215,QmnJ,Bonne,0.013870967741935483
2020-12-03,0.27,QmnJ,Bonne,0.01741935483870968
2020-12-04,0.229,QmnJ,Bonne,0.014774193548387098
2020-12-05,0.205,QmnJ,Bonne,0.013225806451612903
2020-12-06,0.197,QmnJ,Bonne,0.01270967741935484
2020-12-07,0.218,QmnJ,Bonne,0.014064516129032258
2020-12-08,0.202,QmnJ,Bonne,0.01303225806451613
2020-12-09,0.206,QmnJ,Bonne,0.01329032258064516
2020-12-10,0.404,QmnJ,Bonne,0.02606451612903226
2020-12-11,0.44,QmnJ,Bonne,0.02838709677419355
2020-12-12,0.274,QmnJ,Bonne,0.01767741935483871
2020-12-13,0.365,QmnJ,Bonne,0.023548387096774193
2020-12-14,0.458,QmnJ,Bonne,0.029548387096774195
2020-12-15,0.373,QmnJ,Bonne,0.024064516129032258
2020-12-16,0.367,QmnJ,Bonne,0.02367741935483871
2020-12-17,0.362,QmnJ,Bonne,0.02335483870967742
2020-12-18,0.481,QmnJ,Bonne,0.03103225806451613
2020-12-19,0.52,QmnJ,Bonne,0.03354838709677419
2020-12-20,0.452,QmnJ,Bonne,0.029161290322580646
2020-12-21,0.787,QmnJ,Bonne,0.0507741935483871
2020-12-22,1.018,QmnJ,Bonne,0.06567741935483871
2020-12-23,1.306,QmnJ,Bonne,0.08425806451612904
2020-12-24,1.01,QmnJ,Bonne,0.06516129032258064
2020-12-25,0.843,QmnJ,Bonne,0.054387096774193545
2020-12-26,0.762,QmnJ,Bonne,0.049161290322580646
2020-12-27,1.245,QmnJ,Bonne,0.0803225806451613
2020-12-28,0.871,QmnJ,Bonne,0.056193548387096774
2020-12-29,1.024,QmnJ,Bonne,0.06606451612903226
2020-12-30,0.911,QmnJ,Bonne,0.0587741935483871
2020-12-31,0.841,QmnJ,Bonne,0.05425806451612903
2021-01-01,0.764,QmnJ,Bonne,0.04929032258064516
2021-01-02,0.721,QmnJ,Bonne,0.04651612903225806
2021-01-03,0.687,QmnJ,Bonne,0.04432258064516129
2021-01-04,0.658,QmnJ,Bonne,0.042451612903225806
2021-01-05,0.621,QmnJ,Bonne,0.04006451612903226
2021-01-06,0.59,QmnJ,Bonne,0.03806451612903226
2021-01-07,0.57,QmnJ,Bonne,0.036774193548387096
2021-01-08,0.55,QmnJ,Bonne,0.035483870967741936
2021-01-09,0.529,QmnJ,Bonne,0.03412903225806452
2021-01-10,0.495,QmnJ,Bonne,0.03193548387096774
2021-01-11,0.474,QmnJ,Bonne,0.03058064516129032
2021-01-12,0.448,QmnJ,Bonne,0.028903225806451615
2021-01-13,0.423,QmnJ,Bonne,0.02729032258064516
2021-01-14,0.405,QmnJ,Bonne,0.026129032258064518
2021-01-15,0.377,QmnJ,Bonne,0.02432258064516129
2021-01-16,0.379,QmnJ,Bonne,0.024451612903225808
2021-01-17,0.368,QmnJ,Bonne,0.023741935483870966
2021-01-18,0.348,QmnJ,Bonne,0.022451612903225806
2021-01-19,0.405,QmnJ,Bonne,0.026129032258064518
2021-01-20,0.712,QmnJ,Bonne,0.04593548387096774
2021-01-21,0.733,QmnJ,Bonne,0.04729032258064516
2021-01-22,0.574,QmnJ,Bonne,0.03703225806451613
2021-01-23,0.566,QmnJ,Bonne,0.03651612903225806
2021-01-24,0.551,QmnJ,Bonne,0.035548387096774194
2021-01-25,0.514,QmnJ,Bonne,0.033161290322580646
2021-01-26,0.505,QmnJ,Bonne,0.03258064516129032
2021-01-27,0.52,QmnJ,Bonne,0.03354838709677419
2021-01-28,0.605,QmnJ,Bonne,0.03903225806451613
2021-01-29,0.562,QmnJ,Bonne,0.036258064516129035
2021-01-30,0.805,QmnJ,Bonne,0.05193548387096775
2021-01-31,0.739,QmnJ,Bonne,0.047677419354838706
2021-02-01,0.815,QmnJ,Bonne,0.05258064516129032
2021-02-02,0.78,QmnJ,Bonne,0.05032258064516129
2021-02-03,1.119,QmnJ,Bonne,0.07219354838709677
2021-02-04,1.105,QmnJ,Bonne,0.07129032258064516
2021-02-05,0.908,QmnJ,Bonne,0.05858064516129032
2021-02-06,0.839,QmnJ,Bonne,0.054129032258064515
2021-02-07,0.78,QmnJ,Bonne,0.05032258064516129
2021-02-08,0.725,QmnJ,Bonne,0.0467741935483871
2021-02-09,0.718,QmnJ,Bonne,0.04632258064516129
2021-02-10,0.678,QmnJ,Bonne,0.043741935483870974
2021-02-11,0.623,QmnJ,Bonne,0.040193548387096774
2021-02-12,0.609,QmnJ,Bonne,0.03929032258064516
2021-02-13,0.577,QmnJ,Bonne,0.0372258064516129
2021-02-14,0.562,QmnJ,Bonne,0.036258064516129035
2021-02-15,0.636,QmnJ,Bonne,0.04103225806451613
2021-02-16,0.597,QmnJ,Bonne,0.03851612903225806
2021-02-17,0.549,QmnJ,Bonne,0.03541935483870968
2021-02-18,0.56,QmnJ,Bonne,0.03612903225806452
2021-02-19,0.53,QmnJ,Bonne,0.034193548387096775
2021-02-20,0.514,QmnJ,Bonne,0.033161290322580646
2021-02-21,0.494,QmnJ,Bonne,0.031870967741935485
2021-02-22,0.531,QmnJ,Bonne,0.03425806451612903
2021-02-23,0.453,QmnJ,Bonne,0.029225806451612903
2021-02-24,0.44,QmnJ,Bonne,0.02838709677419355
2021-02-25,0.426,QmnJ,Bonne,0.027483870967741936
2021-02-26,0.386,QmnJ,Bonne,0.024903225806451615
2021-02-27,0.36,QmnJ,Bonne,0.0232258064516129
2021-02-28,0.351,QmnJ,Bonne,0.02264516129032258
2021-03-01,0.344,QmnJ,Bonne,0.022193548387096772
2021-03-02,0.336,QmnJ,Bonne,0.02167741935483871
2021-03-03,0.329,QmnJ,Bonne,0.021225806451612903
2021-03-04,0.322,QmnJ,Bonne,0.020774193548387096
2021-03-05,0.315,QmnJ,Bonne,0.02032258064516129
2021-03-06,0.308,QmnJ,Bonne,0.019870967741935485
2021-03-07,0.301,QmnJ,Bonne,0.019419354838709678
2021-03-08,0.294,QmnJ,Bonne,0.01896774193548387
2021-03-09,0.287,QmnJ,Bonne,0.018516129032258064
2021-03-10,0.298,QmnJ,Bonne,0.0192258064516129
2021-03-11,0.358,QmnJ,Bonne,0.023096774193548386
2021-03-12,0.297,QmnJ,Bonne,0.019161290322580644
2021-03-13,0.344,QmnJ,Bonne,0.022193548387096772
2021-03-14,0.28,QmnJ,Bonne,0.01806451612903226
2021-03-15,0.268,QmnJ,Bonne,0.01729032258064516
2021-03-16,0.257,QmnJ,Bonne,0.016580645161290323
2021-03-17,0.243,QmnJ,Bonne,0.01567741935483871
2021-03-18,0.233,QmnJ,Bonne,0.01503225806451613
2021-03-19,0.228,QmnJ,Bonne,0.01470967741935484
2021-03-20,0.224,QmnJ,Bonne,0.014451612903225807
2021-03-21,0.221,QmnJ,Bonne,0.014258064516129033
2021-03-22,0.231,QmnJ,Bonne,0.014903225806451613
2021-03-23,0.221,QmnJ,Bonne,0.014258064516129033
2021-03-24,0.213,QmnJ,Bonne,0.013741935483870968
2021-03-25,0.197,QmnJ,Bonne,0.01270967741935484
2021-03-26,0.203,QmnJ,Bonne,0.013096774193548388
2021-03-27,0.192,QmnJ,Bonne,0.012387096774193548
2021-03-28,0.186,QmnJ,Bonne,0.012
2021-03-29,0.185,QmnJ,Bonne,0.011935483870967743
2021-03-30,0.184,QmnJ,Bonne,0.011870967741935483
2021-03-31,0.183,QmnJ,Bonne,0.011806451612903225
2021-04-01,0.182,QmnJ,Bonne,0.011741935483870968
2021-04-02,0.176,QmnJ,Bonne,0.011354838709677418
2021-04-03,0.164,QmnJ,Bonne,0.010580645161290323
2021-04-04,0.163,QmnJ,Bonne,0.010516129032258065
2021-04-05,0.162,QmnJ,Bonne,0.010451612903225807
2021-04-06,0.157,QmnJ,Bonne,0.010129032258064516
2021-04-07,0.152,QmnJ,Bonne,0.009806451612903225
2021-04-08,0.146,QmnJ,Bonne,0.009419354838709678
2021-04-09,0.174,QmnJ,Bonne,0.011225806451612903
2021-04-10,0.535,QmnJ,Bonne,0.034516129032258064
2021-04-11,0.203,QmnJ,Bonne,0.013096774193548388
2021-04-12,0.168,QmnJ,Bonne,0.010838709677419355
2021-04-13,0.157,QmnJ,Bonne,0.010129032258064516
2021-04-14,0.152,QmnJ,Bonne,0.009806451612903225
2021-04-15,0.149,QmnJ,Bonne,0.00961290322580645
2021-04-16,0.149,QmnJ,Bonne,0.00961290322580645
2021-04-17,0.142,QmnJ,Bonne,0.009161290322580644
2021-04-18,0.14,QmnJ,Bonne,0.00903225806451613
2021-04-19,0.138,QmnJ,Bonne,0.008903225806451613
2021-04-20,0.135,QmnJ,Bonne,0.00870967741935484
2021-04-21,0.133,QmnJ,Bonne,0.008580645161290323
2021-04-22,0.134,QmnJ,Bonne,0.00864516129032258
2021-04-23,0.13,QmnJ,Bonne,0.008387096774193548
2021-04-24,0.128,QmnJ,Bonne,0.008258064516129033
2021-04-25,0.128,QmnJ,Bonne,0.008258064516129033
2021-04-26,0.128,QmnJ,Bonne,0.008258064516129033
2021-04-27,0.126,QmnJ,Bonne,0.008129032258064516
2021-04-28,0.128,QmnJ,Bonne,0.008258064516129033
2021-04-29,0.126,QmnJ,Bonne,0.008129032258064516
2021-04-30,0.123,QmnJ,Bonne,0.007935483870967742
2021-05-01,0.119,QmnJ,Bonne,0.007677419354838709
2021-05-02,0.115,QmnJ,Bonne,0.007419354838709678
2021-05-03,0.116,QmnJ,Bonne,0.007483870967741936
2021-05-04,0.106,QmnJ,Bonne,0.006838709677419354
2021-05-05,0.099,QmnJ,Bonne,0.006387096774193549
2021-05-06,0.114,QmnJ,Bonne,0.00735483870967742
2021-05-07,0.108,QmnJ,Bonne,0.006967741935483871
2021-05-08,0.106,QmnJ,Bonne,0.006838709677419354
2021-05-09,0.105,QmnJ,Bonne,0.0067741935483870966
2021-05-10,0.104,QmnJ,Bonne,0.006709677419354838
2021-05-11,0.106,QmnJ,Bonne,0.006838709677419354
2021-05-12,0.14,QmnJ,Bonne,0.00903225806451613
2021-05-13,0.141,QmnJ,Bonne,0.009096774193548386
2021-05-14,0.118,QmnJ,Bonne,0.0076129032258064515
2021-05-15,0.183,QmnJ,Bonne,0.011806451612903225
2021-05-16,0.152,QmnJ,Bonne,0.009806451612903225
2021-05-17,0.139,QmnJ,Bonne,0.008967741935483872
2021-05-18,0.114,QmnJ,Bonne,0.00735483870967742
2021-05-19,0.106,QmnJ,Bonne,0.006838709677419354
2021-05-20,0.1,QmnJ,Bonne,0.0064516129032258064
2021-05-21,0.1,QmnJ,Bonne,0.0064516129032258064
2021-05-22,0.101,QmnJ,Bonne,0.006516129032258065
2021-05-23,0.129,QmnJ,Bonne,0.00832258064516129
2021-05-24,0.171,QmnJ,Bonne,0.01103225806451613
2021-05-25,0.115,QmnJ,Bonne,0.007419354838709678
2021-05-26,0.121,QmnJ,Bonne,0.007806451612903225
2021-05-27,0.105,QmnJ,Bonne,0.0067741935483870966
2021-05-28,0.089,QmnJ,Bonne,0.005741935483870968
2021-05-29,0.084,QmnJ,Bonne,0.005419354838709678
2021-05-30,0.082,QmnJ,Bonne,0.005290322580645161
2021-05-31,0.077,QmnJ,Bonne,0.004967741935483871
2021-06-01,0.075,QmnJ,Bonne,0.004838709677419355
2021-06-02,0.078,QmnJ,Bonne,0.005032258064516129
2021-06-03,0.079,QmnJ,Bonne,0.0050967741935483875
2021-06-04,0.078,QmnJ,Bonne,0.005032258064516129
2021-06-05,0.074,QmnJ,Bonne,0.0047741935483870965
2021-06-06,0.075,QmnJ,Bonne,0.004838709677419355
2021-06-07,0.073,QmnJ,Bonne,0.004709677419354839
2021-06-08,0.07,QmnJ,Bonne,0.004516129032258065
2021-06-09,0.064,QmnJ,Bonne,0.004129032258064516
2021-06-10,0.06,QmnJ,Bonne,0.003870967741935484
2021-06-11,0.058,QmnJ,Bonne,0.003741935483870968
2021-06-12,0.059,QmnJ,Bonne,0.0038064516129032258
2021-06-13,0.056,QmnJ,Bonne,0.003612903225806452
2021-06-14,0.055,QmnJ,Bonne,0.0035483870967741938
2021-06-15,0.055,QmnJ,Bonne,0.0035483870967741938
2021-06-16,0.052,QmnJ,Bonne,0.003354838709677419
2021-06-17,0.083,QmnJ,Bonne,0.00535483870967742
2021-06-18,0.063,QmnJ,Bonne,0.004064516129032258
2021-06-19,0.066,QmnJ,Bonne,0.0042580645161290325
2021-06-20,0.087,QmnJ,Bonne,0.0056129032258064515
2021-06-21,0.092,QmnJ,Bonne,0.005935483870967742
